"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.855,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",100.0413,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",100.3192,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",100.8274,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",100.7382,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",104.7137,,
"AUS","Australia","CP090000","CPI: 09 - Recreation and culture","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",109.1527,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",95.35584,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",97.2527,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",98.99989,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",102.2965,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",104.3849,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",108.1607,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",116.6376,,
"AUS","Australia","CP110000","CPI: 11 - Restaurants and hotels","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",124.2265,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",96.48101,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",98.19094,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",99.20689,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",101.9906,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",103.5501,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",105.8062,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",110.9279,,
"AUS","Australia","CP120000","CPI: 12 - Miscellaneous goods and services","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",112.962,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1970","1970","IDX","Index","0","Units","2015_100","2015=100",7.008445,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1971","1971","IDX","Index","0","Units","2015_100","2015=100",7.379679,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1972","1972","IDX","Index","0","Units","2015_100","2015=100",7.615919,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1973","1973","IDX","Index","0","Units","2015_100","2015=100",7.871397,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1974","1974","IDX","Index","0","Units","2015_100","2015=100",9.007761,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1975","1975","IDX","Index","0","Units","2015_100","2015=100",10.69845,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1976","1976","IDX","Index","0","Units","2015_100","2015=100",11.61308,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1977","1977","IDX","Index","0","Units","2015_100","2015=100",12.30599,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1978","1978","IDX","Index","0","Units","2015_100","2015=100",13.77494,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1979","1979","IDX","Index","0","Units","2015_100","2015=100",18.79157,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1980","1980","IDX","Index","0","Units","2015_100","2015=100",22.89357,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1981","1981","IDX","Index","0","Units","2015_100","2015=100",26.66297,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1982","1982","IDX","Index","0","Units","2015_100","2015=100",29.01885,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1983","1983","IDX","Index","0","Units","2015_100","2015=100",32.56652,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1984","1984","IDX","Index","0","Units","2015_100","2015=100",35.36585,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1985","1985","IDX","Index","0","Units","2015_100","2015=100",39.07982,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1986","1986","IDX","Index","0","Units","2015_100","2015=100",38.6918,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1987","1987","IDX","Index","0","Units","2015_100","2015=100",40.85366,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1988","1988","IDX","Index","0","Units","2015_100","2015=100",39.63415,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1989","1989","IDX","Index","0","Units","2015_100","2015=100",41.35255,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1990","1990","IDX","Index","0","Units","2015_100","2015=100",50.60976,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1991","1991","IDX","Index","0","Units","2015_100","2015=100",49.52882,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1992","1992","IDX","Index","0","Units","2015_100","2015=100",50.58204,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1993","1993","IDX","Index","0","Units","2015_100","2015=100",50.27716,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1994","1994","IDX","Index","0","Units","2015_100","2015=100",50.22173,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1995","1995","IDX","Index","0","Units","2015_100","2015=100",52.46674,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1996","1996","IDX","Index","0","Units","2015_100","2015=100",53.85255,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1997","1997","IDX","Index","0","Units","2015_100","2015=100",54.90577,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1998","1998","IDX","Index","0","Units","2015_100","2015=100",52.07871,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","1999","1999","IDX","Index","0","Units","2015_100","2015=100",54.04656,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2000","2000","IDX","Index","0","Units","2015_100","2015=100",66.79601,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2001","2001","IDX","Index","0","Units","2015_100","2015=100",66.79601,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2002","2002","IDX","Index","0","Units","2015_100","2015=100",66.04767,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2003","2003","IDX","Index","0","Units","2015_100","2015=100",69.04102,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2004","2004","IDX","Index","0","Units","2015_100","2015=100",74.88914,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2005","2005","IDX","Index","0","Units","2015_100","2015=100",85.11641,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2006","2006","IDX","Index","0","Units","2015_100","2015=100",95.898,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2007","2007","IDX","Index","0","Units","2015_100","2015=100",95.75942,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2008","2008","IDX","Index","0","Units","2015_100","2015=100",109.3404,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2009","2009","IDX","Index","0","Units","2015_100","2015=100",92.48891,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2010","2010","IDX","Index","0","Units","2015_100","2015=100",97.2561,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2011","2011","IDX","Index","0","Units","2015_100","2015=100",108.6197,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2012","2012","IDX","Index","0","Units","2015_100","2015=100",111.2528,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2013","2013","IDX","Index","0","Units","2015_100","2015=100",113.8858,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2014","2014","IDX","Index","0","Units","2015_100","2015=100",115.0222,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2015","2015","IDX","Index","0","Units","2015_100","2015=100",100,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2016","2016","IDX","Index","0","Units","2015_100","2015=100",91.90688,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2017","2017","IDX","Index","0","Units","2015_100","2015=100",101.4412,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2018","2018","IDX","Index","0","Units","2015_100","2015=100",113.8858,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2019","2019","IDX","Index","0","Units","2015_100","2015=100",112.5,,
"AUS","Australia","CP070200","CPI: 07.2.2 - CPI Fuels and lubricants for personal transport equipment","IXOB","Index","A","Annual","2020","2020","IDX","Index","0","Units","2015_100","2015=100",98.91907,,
