"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1986","1986","1","RATIOS","0","Units",,,61.4734850538958,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q1","Q1-1986","1","RATIOS","0","Units",,,62.1920630606905,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q2","Q2-1986","1","RATIOS","0","Units",,,62.3700114120758,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q3","Q3-1986","1","RATIOS","0","Units",,,61.3298965007663,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1986-Q4","Q4-1986","1","RATIOS","0","Units",,,60.0019692420507,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1987","1987","1","RATIOS","0","Units",,,58.9344567312562,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q1","Q1-1987","1","RATIOS","0","Units",,,59.3560689922482,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q2","Q2-1987","1","RATIOS","0","Units",,,58.9682908945887,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q3","Q3-1987","1","RATIOS","0","Units",,,58.3524811084383,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1987-Q4","Q4-1987","1","RATIOS","0","Units",,,59.0609859297497,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1988","1988","1","RATIOS","0","Units",,,64.6794236567424,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q1","Q1-1988","1","RATIOS","0","Units",,,59.8347211689201,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q2","Q2-1988","1","RATIOS","0","Units",,,61.9120621478538,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q3","Q3-1988","1","RATIOS","0","Units",,,66.2913097153787,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1988-Q4","Q4-1988","1","RATIOS","0","Units",,,70.6796015948169,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1989","1989","1","RATIOS","0","Units",,,73.8532942002101,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q1","Q1-1989","1","RATIOS","0","Units",,,74.6075855780187,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q2","Q2-1989","1","RATIOS","0","Units",,,74.854336544169,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q3","Q3-1989","1","RATIOS","0","Units",,,73.7640558154635,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1989-Q4","Q4-1989","1","RATIOS","0","Units",,,72.1871988631894,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1990","1990","1","RATIOS","0","Units",,,70.7640447117016,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q1","Q1-1990","1","RATIOS","0","Units",,,71.6886897272604,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q2","Q2-1990","1","RATIOS","0","Units",,,71.6206583230327,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q3","Q3-1990","1","RATIOS","0","Units",,,70.3072940984633,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1990-Q4","Q4-1990","1","RATIOS","0","Units",,,69.4395366980502,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1991","1991","1","RATIOS","0","Units",,,70.2824553097673,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q1","Q1-1991","1","RATIOS","0","Units",,,69.075027671987,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q2","Q2-1991","1","RATIOS","0","Units",,,69.4040598297259,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q3","Q3-1991","1","RATIOS","0","Units",,,71.5115320800929,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1991-Q4","Q4-1991","1","RATIOS","0","Units",,,71.1392016572634,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1992","1992","1","RATIOS","0","Units",,,70.6922991085046,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q1","Q1-1992","1","RATIOS","0","Units",,,70.5336716989039,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q2","Q2-1992","1","RATIOS","0","Units",,,70.5886936160283,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q3","Q3-1992","1","RATIOS","0","Units",,,70.5572829920533,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1992-Q4","Q4-1992","1","RATIOS","0","Units",,,71.0895481270328,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1993","1993","1","RATIOS","0","Units",,,72.1966830159894,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q1","Q1-1993","1","RATIOS","0","Units",,,71.9390442990668,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q2","Q2-1993","1","RATIOS","0","Units",,,72.1367905867607,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q3","Q3-1993","1","RATIOS","0","Units",,,72.1754072766684,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1993-Q4","Q4-1993","1","RATIOS","0","Units",,,72.5354899014618,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1994","1994","1","RATIOS","0","Units",,,74.2625437984752,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q1","Q1-1994","1","RATIOS","0","Units",,,73.3494441863806,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q2","Q2-1994","1","RATIOS","0","Units",,,74.0601483635602,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q3","Q3-1994","1","RATIOS","0","Units",,,75.0184860223026,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1994-Q4","Q4-1994","1","RATIOS","0","Units",,,74.6220966216572,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1995","1995","1","RATIOS","0","Units",,,73.8980896844214,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q1","Q1-1995","1","RATIOS","0","Units",,,75.1058832302781,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q2","Q2-1995","1","RATIOS","0","Units",,,73.8878464679117,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q3","Q3-1995","1","RATIOS","0","Units",,,73.5355108610159,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1995-Q4","Q4-1995","1","RATIOS","0","Units",,,73.0631181784798,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1996","1996","1","RATIOS","0","Units",,,72.2847812993258,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q1","Q1-1996","1","RATIOS","0","Units",,,72.3177929149141,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q2","Q2-1996","1","RATIOS","0","Units",,,72.5243052952825,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q3","Q3-1996","1","RATIOS","0","Units",,,72.3099100534189,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1996-Q4","Q4-1996","1","RATIOS","0","Units",,,71.9871169336877,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1997","1997","1","RATIOS","0","Units",,,73.0422104850756,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q1","Q1-1997","1","RATIOS","0","Units",,,72.1370908758593,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q2","Q2-1997","1","RATIOS","0","Units",,,72.4392767148957,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q3","Q3-1997","1","RATIOS","0","Units",,,73.4091180329773,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1997-Q4","Q4-1997","1","RATIOS","0","Units",,,74.1833563165702,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1998","1998","1","RATIOS","0","Units",,,76.0921155016263,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q1","Q1-1998","1","RATIOS","0","Units",,,75.5323129082761,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q2","Q2-1998","1","RATIOS","0","Units",,,76.220767337363,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q3","Q3-1998","1","RATIOS","0","Units",,,75.9545622371329,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1998-Q4","Q4-1998","1","RATIOS","0","Units",,,76.6608195237332,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1999","1999","1","RATIOS","0","Units",,,79.4836008639196,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q1","Q1-1999","1","RATIOS","0","Units",,,77.5266239961042,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q2","Q2-1999","1","RATIOS","0","Units",,,78.6672802764941,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q3","Q3-1999","1","RATIOS","0","Units",,,80.1028816290951,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","1999-Q4","Q4-1999","1","RATIOS","0","Units",,,81.6376175539849,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2000","2000","1","RATIOS","0","Units",,,83.5162655788822,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q1","Q1-2000","1","RATIOS","0","Units",,,82.757361885231,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q2","Q2-2000","1","RATIOS","0","Units",,,83.6916856240862,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q3","Q3-2000","1","RATIOS","0","Units",,,83.1858652369767,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2000-Q4","Q4-2000","1","RATIOS","0","Units",,,84.4301495692348,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2001","2001","1","RATIOS","0","Units",,,90.0704376031513,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q1","Q1-2001","1","RATIOS","0","Units",,,85.8716426245696,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q2","Q2-2001","1","RATIOS","0","Units",,,87.9290044578746,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q3","Q3-2001","1","RATIOS","0","Units",,,92.0599539530042,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2001-Q4","Q4-2001","1","RATIOS","0","Units",,,94.421149377157,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2002","2002","1","RATIOS","0","Units",,,104.367512580812,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q1","Q1-2002","1","RATIOS","0","Units",,,98.1398315448048,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q2","Q2-2002","1","RATIOS","0","Units",,,102.963354555606,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q3","Q3-2002","1","RATIOS","0","Units",,,106.724444123688,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2002-Q4","Q4-2002","1","RATIOS","0","Units",,,109.64242009915,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2003","2003","1","RATIOS","0","Units",,,120.928035719897,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q1","Q1-2003","1","RATIOS","0","Units",,,113.315529080124,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q2","Q2-2003","1","RATIOS","0","Units",,,118.40813992206,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q3","Q3-2003","1","RATIOS","0","Units",,,124.521931805865,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2003-Q4","Q4-2003","1","RATIOS","0","Units",,,127.466542071539,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2004","2004","1","RATIOS","0","Units",,,125.362094461164,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q1","Q1-2004","1","RATIOS","0","Units",,,127.479027539856,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q2","Q2-2004","1","RATIOS","0","Units",,,124.937489436454,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q3","Q3-2004","1","RATIOS","0","Units",,,124.13847679409,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2004-Q4","Q4-2004","1","RATIOS","0","Units",,,124.893384074258,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2005","2005","1","RATIOS","0","Units",,,124.886933404404,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q1","Q1-2005","1","RATIOS","0","Units",,,125.445147224648,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q2","Q2-2005","1","RATIOS","0","Units",,,125.004050252649,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q3","Q3-2005","1","RATIOS","0","Units",,,124.191461067307,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2005-Q4","Q4-2005","1","RATIOS","0","Units",,,124.907075073011,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2006","2006","1","RATIOS","0","Units",,,129.297165148801,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q1","Q1-2006","1","RATIOS","0","Units",,,126.382507042769,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q2","Q2-2006","1","RATIOS","0","Units",,,129.407852250125,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q3","Q3-2006","1","RATIOS","0","Units",,,130.578327519884,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2006-Q4","Q4-2006","1","RATIOS","0","Units",,,130.819973782427,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2007","2007","1","RATIOS","0","Units",,,135.45507366642,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q1","Q1-2007","1","RATIOS","0","Units",,,131.129875698547,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q2","Q2-2007","1","RATIOS","0","Units",,,134.262577077987,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q3","Q3-2007","1","RATIOS","0","Units",,,137.216549812248,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2007-Q4","Q4-2007","1","RATIOS","0","Units",,,139.211292076898,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2008","2008","1","RATIOS","0","Units",,,130.76593863837,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q1","Q1-2008","1","RATIOS","0","Units",,,138.195992130122,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q2","Q2-2008","1","RATIOS","0","Units",,,133.216351749264,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q3","Q3-2008","1","RATIOS","0","Units",,,128.273184314405,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2008-Q4","Q4-2008","1","RATIOS","0","Units",,,123.378226359688,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2009","2009","1","RATIOS","0","Units",,,127.380684720925,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q1","Q1-2009","1","RATIOS","0","Units",,,121.831360767716,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q2","Q2-2009","1","RATIOS","0","Units",,,124.513344031483,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q3","Q3-2009","1","RATIOS","0","Units",,,129.10560843123,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2009-Q4","Q4-2009","1","RATIOS","0","Units",,,134.072425653272,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2010","2010","1","RATIOS","0","Units",,,136.403668770901,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q1","Q1-2010","1","RATIOS","0","Units",,,137.441819312401,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q2","Q2-2010","1","RATIOS","0","Units",,,138.083252590514,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q3","Q3-2010","1","RATIOS","0","Units",,,135.858082814088,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2010-Q4","Q4-2010","1","RATIOS","0","Units",,,134.231520366602,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2011","2011","1","RATIOS","0","Units",,,127.630264340289,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q1","Q1-2011","1","RATIOS","0","Units",,,132.072608444065,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q2","Q2-2011","1","RATIOS","0","Units",,,129.20514077365,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q3","Q3-2011","1","RATIOS","0","Units",,,126.296974675209,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2011-Q4","Q4-2011","1","RATIOS","0","Units",,,122.94633346823,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2012","2012","1","RATIOS","0","Units",,,122.127228689214,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q1","Q1-2012","1","RATIOS","0","Units",,,123.140274482068,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q2","Q2-2012","1","RATIOS","0","Units",,,121.799607603143,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q3","Q3-2012","1","RATIOS","0","Units",,,121.441814800432,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2012-Q4","Q4-2012","1","RATIOS","0","Units",,,122.127217871215,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2013","2013","1","RATIOS","0","Units",,,126.048455629893,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q1","Q1-2013","1","RATIOS","0","Units",,,122.749485165681,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q2","Q2-2013","1","RATIOS","0","Units",,,123.957037498998,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q3","Q3-2013","1","RATIOS","0","Units",,,127.083610055515,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2013-Q4","Q4-2013","1","RATIOS","0","Units",,,130.403689799377,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2014","2014","1","RATIOS","0","Units",,,134.09882893774,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q1","Q1-2014","1","RATIOS","0","Units",,,132.230063136967,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q2","Q2-2014","1","RATIOS","0","Units",,,133.303893450415,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q3","Q3-2014","1","RATIOS","0","Units",,,134.833667872363,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2014-Q4","Q4-2014","1","RATIOS","0","Units",,,136.027691291213,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2015","2015","1","RATIOS","0","Units",,,143.839226502771,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q1","Q1-2015","1","RATIOS","0","Units",,,138.567310701681,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q2","Q2-2015","1","RATIOS","0","Units",,,143.691777165513,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q3","Q3-2015","1","RATIOS","0","Units",,,147.022020414208,,
"AUS","Australia","HPI_RPI_AVG","Standardised price-rent ratio","2015-Q4","Q4-2015","1","RATIOS","0","Units",,,146.075797729681,,
